passenger,name,package,luggage,station,bureau,address
True,磨滩,False,False,False,郑州铁路局,山西省阳城县东冶镇磨滩村
True,莲湖,False,False,False,青藏铁路公司,青海省海西州戈碧乡
True,鹿芒,False,False,False,青藏铁路公司,青海省海西州天峻县
True,洛北,False,False,False,青藏铁路公司,青海省海西州乌兰县
True,南山,False,False,False,青藏铁路公司,青海省海西州天峻县
True,冠豸山,False,False,True,南昌铁路局,福建省龙岩市连城县朋口镇
True,光泽,False,False,True,南昌铁路局,福建省光泽县坪山路
True,贵溪,False,False,True,南昌铁路局,江西省鹰潭市贵溪市建设路
True,涵江,False,False,True,南昌铁路局,福建省莆田市涵江火车站
True,横峰,False,False,True,南昌铁路局,江西省横峰火车站
True,嘉峰,False,False,True,郑州铁路局,山西省沁水县嘉峰镇嘉峰村
True,焦作,True,True,True,郑州铁路局,河南省焦作市解放区民主路
True,焦作东,False,False,True,郑州铁路局,河南省武陟县詹店镇车站街
True,晋城,True,True,True,郑州铁路局,山西省晋城市迎宾街98号
True,柳州,True,True,True,南宁铁路局,广西壮族自治区柳州市南站路6号
True,陆川,False,False,True,南宁铁路局,广西壮族自治区陆川县陆欣路七区1号
True,鹿寨,False,False,True,南宁铁路局,广西壮族自治区鹿寨县鹿寨镇建中南路27号
True,茂名,True,True,True,南宁铁路局,广东省茂名市油城一路51号
True,南丹,False,False,True,南宁铁路局,广西壮族自治区南丹县环城路
True,南宁,True,True,True,南宁铁路局,广西壮族自治区南宁市西乡塘区中华路82号
True,宁明,False,False,True,南宁铁路局,广西壮族自治区宁明县城中镇
True,平果,False,False,True,南宁铁路局,广西壮族自治区平果县龙江路346号
True,得耳布尔,True,True,True,哈尔滨铁路局,内蒙古呼伦贝尔根河市得耳布尔镇
True,滴道,False,False,True,哈尔滨铁路局,黑龙江省鸡西市滴道区白云委
True,东边井,False,False,True,哈尔滨铁路局,黑龙江省绥化市海伦市东风镇
True,东二道河,False,False,True,哈尔滨铁路局,黑龙江省抚远市
True,东方红,True,True,True,哈尔滨铁路局,黑龙江省东方红镇铁路委
True,东海,False,False,True,哈尔滨铁路局,黑龙江省鸡东县东海镇乡直委
True,东津,False,False,True,哈尔滨铁路局,黑龙江省绥化市北林区东津镇
True,安靖,False,False,True,成都铁路局,四川成都市郫县安靖镇雍渡村
True,安顺,False,False,True,成都铁路局,贵州省安顺市西秀区南华路1号
True,巴中,False,False,True,成都铁路局,四川省巴中市巴州区玉堂街道办事处北龛社区四社
True,白沙,False,False,True,成都铁路局,重庆市江津区白沙镇滩盘社区白沙火车站
True,北碚,False,False,True,成都铁路局,重庆市北碚区龙凤一村
True,栟茶站（既有）,False,False,True,上海铁路局,江苏省南通市如东县栟茶镇栟茶火车站
True,东台站（既有）,False,False,True,上海铁路局,江苏省东台市北海路288号
True,盐城站（既有）,True,True,True,上海铁路局,江苏省盐城市范公路69号
True,建湖站（既有）,True,True,True,上海铁路局,江苏省盐城市建湖县湖中北路688号
True,阜宁站（既有）,True,True,True,上海铁路局,江苏省阜宁县益林镇阜宁火车站
True,江西村,False,False,False,南宁铁路局,广西壮族自治区南宁市江西镇
True,金鸡村,False,False,False,南宁铁路局,广西壮族自治区南宁市江南区沙井镇
True,理家坪,False,False,False,南宁铁路局,湖南省双牌县理家坪火车站
True,龙伯屯,False,False,False,南宁铁路局,广西壮族自治区宁明县明江乡龙伯屯
True,天西,False,False,False,南宁铁路局,广西壮族自治区宁明县亭亮乡天西村公所
,,,,,,
True,阿南庄,False,False,False,昆明铁路局,云南省楚雄州禄丰县黒井镇阿南庄火车站
True,白鸡坡,False,False,False,昆明铁路局,贵州省六盘水市水城县白鸡坡火车站
True,白沙坡,False,False,False,昆明铁路局,云南省沾益县四平镇白沙坡火车站
True,阿贵图,False,False,False,呼和浩特铁路局,内蒙古自治区乌兰察布市察右后旗
True,胶州北,False,False,True,济南铁路局,山东省胶州市胶东镇白家屯村
True,莒南,False,False,True,济南铁路局,山东省莒南县站前路东端
True,莒县,False,False,True,济南铁路局,山东省莒县县城北
True,巨野,False,False,True,济南铁路局,山东省巨野县新华路南
True,鄄城,False,False,True,济南铁路局,山东省鄄城县闫什镇
True,莱芜东,True,True,True,济南铁路局,山东省莱芜市莱城区大桥北路
True,低窝铺,False,False,True,兰州铁路局,甘肃省甘肃矿区低窝铺车站
True,定边,False,False,True,兰州铁路局,陕西省榆林市定边县定边车站
True,定西,True,True,True,兰州铁路局,甘肃省定西市安定区交通路定西车站
True,敦煌,False,False,True,兰州铁路局,甘肃省敦煌市敦煌车站
True,甘谷,True,True,True,兰州铁路局,甘肃省天水市甘谷县新兴镇甘谷车站
True,甸心,False,False,True,昆明铁路局,云南省楚雄州禄丰县妥安乡甸心火车站
True,发耳,False,False,True,昆明铁路局,贵州省六盘水市水城县发耳乡发耳火车站
True,富源,False,False,True,昆明铁路局,云南省曲靖市富源县中安镇富源火车站
True,广通北,True,True,True,昆明铁路局,云南省楚雄州禄丰县广通镇广通北火车站
True,鹤庆,False,False,True,昆明铁路局,云南省大理州鹤庆县草海镇鹤庆火车站
True,大竹园,False,False,True,西安铁路局,陕西省安康市汉滨区大竹园镇大竹园火车站
True,丹凤,False,False,True,西安铁路局,陕西省丹凤县龙驹寨鹿池村
True,凤县,True,True,True,西安铁路局,陕西省宝鸡市凤县车站路
True,凤州,True,True,True,西安铁路局,陕西省宝鸡市凤县龙口镇宝凤公路旁
,,,,,,
True,平安驿,False,False,True,青藏铁路公司,青海省海东市平安县古驿大道202号
True,曲水,False,False,True,青藏铁路公司,西藏自治区拉萨市曲水县
True,仁布,False,False,True,青藏铁路公司,西藏自治区日喀则市仁布
True,和硕,False,False,True,乌鲁木齐铁路局,新疆维吾尔自治区巴音郭楞蒙古自治州和硕县
True,和什托洛盖,False,False,True,乌鲁木齐铁路局,新疆农十师184团
True,和田,True,True,True,乌鲁木齐铁路局,新疆维吾尔自治区和田地区和田市北侧拉斯奎镇
True,霍尔果斯,True,True,True,乌鲁木齐铁路局,新疆维吾尔自治区伊犁哈萨克自治州霍城县六十二团
True,集北,False,False,False,西安铁路局,陕西省蒲城县荆姚镇集北村
True,涧池铺,False,False,False,西安铁路局,陕西省安康市汉阴县涧池铺镇
True,绛帐,False,False,False,西安铁路局,陕西省宝鸡市扶风县绛帐镇
True,鄂州城际,False,False,True,武汉铁路局,湖北省鄂州市鄂城区江碧路
True,鄂州东,False,False,True,武汉铁路局,湖北省鄂州市燕矶镇沙塘村鄂州东站
True,鄂州,False,False,True,武汉铁路局,湖北省鄂州市鄂城区江碧路
True,恩施,False,False,True,武汉铁路局,湖北省恩施土家族苗族自治州金桂大道
True,葛店南,False,False,True,武汉铁路局,湖北省鄂州市葛店开发区大湾社区（高新大道）
True,谷城,True,True,True,武汉铁路局,湖北省襄阳市谷城县城关镇粉阳路151号
True,衡阳东,False,False,True,广铁集团,湖南省衡阳市珠晖区衡州街道
True,鮜门,False,False,True,广铁集团,广东省汕尾市海丰县鲘门镇
True,虎门,False,False,True,广铁集团,广东省东莞市虎门镇
True,华城,False,False,True,广铁集团,广东省梅州市五华县
True,南陈铺,False,False,False,郑州铁路局,山西省高平市河西镇宰李村
True,捏掌,False,False,False,郑州铁路局,河南省沁阳市西向镇捏掌村
True,盘古寺,False,False,False,郑州铁路局,河南省济源市克井镇乔庄村
True,沁河北,False,False,False,郑州铁路局,河南省济源市五龙口镇西逯寨村
True,汝阳,False,False,False,郑州铁路局,河南省汝阳县工业园区大安村
True,鸟岛,False,False,False,青藏铁路公司,青海省海北州刚察县
True,欧龙山,False,False,False,青藏铁路公司,青海省海西州德令哈市怀头他拉镇
True,青海湖,False,False,False,青藏铁路公司,青海省海北州海晏县青海湖乡
True,陶力,False,False,False,青藏铁路公司,青海省海西州德令哈市
True,天峻,False,False,False,青藏铁路公司,青海省海西州天峻县
True,天棚,False,False,False,青藏铁路公司,青海省海西州天峻县天棚乡
True,乌兰,False,False,False,青藏铁路公司,青海省海西州乌兰县
True,湖口,False,False,True,南昌铁路局,江西湖口县马影镇许文桥村
True,华安,False,False,True,南昌铁路局,福建省华安县华丰镇
True,吉安,False,False,True,南昌铁路局,江西省吉安市青原区河东街道
True,建宁县北,False,False,True,南昌铁路局,福建省建宁县北火车站（黄坊乡武调村）
True,建瓯,False,False,True,南昌铁路局,福建省建瓯市七里街
True,建阳,False,False,True,南昌铁路局,福建省建阳市童游镇
True,江边村,False,False,True,南昌铁路局,江西省抚州市乐安县公溪镇
True,将乐,False,False,True,南昌铁路局,福建省将乐县火车站（玉华村旁）
True,角美,False,False,True,南昌铁路局,福州市漳州市角美台商投资区角美火车站
True,晋城北,False,False,True,郑州铁路局,山西省晋城市孟匠村
True,开封,True,True,True,郑州铁路局,河南省开封市禹王台区中山路1号
True,兰考,False,False,True,郑州铁路局,河南省兰考县城关镇南街车站路中段
True,临颍,False,False,True,郑州铁路局,河南省漯河市临颍县铁东路117号
True,灵宝,True,True,True,郑州铁路局,河南省灵宝市车站路1号
True,灵宝西,False,False,True,郑州铁路局,河南省灵宝市西闫乡
True,鲁山,True,True,True,郑州铁路局,河南省平顶山市鲁山县
True,洛阳,True,True,True,郑州铁路局,河南省洛阳市西工区道南路1号
True,平南南,False,False,True,南宁铁路局,广西壮族自治区贵港市镇龙镇天竹村石冲屯
True,凭祥,False,False,True,南宁铁路局,广西壮族自治区凭祥市南大路336号
True,钦州,False,False,True,南宁铁路局,广西壮族自治区钦州市永福西大街
True,钦州东,False,False,True,南宁铁路局,广西壮族自治区钦州市幸福东大街
True,渠旧,False,False,True,南宁铁路局,广西壮族自治区扶绥县渠旧镇
True,渠黎,False,False,True,南宁铁路局,广西壮族自治区扶绥县渠黎镇舞龙街6号
True,全州南,False,False,True,南宁铁路局,广西壮族自治区全州县城西区城西大道尽头
True,容县,False,False,True,南宁铁路局,广西壮族自治区玉林市容县站前路
True,东京城,True,True,True,哈尔滨铁路局,黑龙江省宁安市东京城镇
True,东门,False,False,True,哈尔滨铁路局,黑龙江省哈尔滨市香坊区铁东街8号
True,对青山,False,False,True,哈尔滨铁路局,黑龙江省哈尔滨市松北区对青山镇铁路街
True,二道湾,False,False,True,哈尔滨铁路局,黑龙江省富裕县友谊乡二道湾车站
True,二龙山屯,False,False,True,哈尔滨铁路局,黑龙江省黑河市五大连池市
True,丰乐镇,False,False,True,哈尔滨铁路局,黑龙江省双鸭山市集贤县丰乐镇南侧
True,冯屯,False,False,True,哈尔滨铁路局,黑龙江省富裕县塔哈乡冯屯车站
True,福利屯,True,True,True,哈尔滨铁路局,黑龙江省双鸭山市集贤县福双路立交桥头南侧
True,抚远,False,False,True,哈尔滨铁路局,黑龙江省抚远市
True,富海,False,False,True,哈尔滨铁路局,黑龙江省富裕县富海镇富海车站
True,草海,False,False,True,成都铁路局,贵州省威宁县草海镇
True,长寿,False,False,True,成都铁路局,重庆市长寿区晏家镇石门村
True,长寿北,False,False,True,成都铁路局,重庆市长寿区渡舟镇
True,成都,True,True,True,成都铁路局,四川省成都市金牛区站东路1号
True,成都东,True,True,True,成都铁路局,四川省成都市成华区保和街道万科路4号
True,成都南,True,True,True,成都铁路局,四川省成都市武侯区火车南站1号
True,达州,False,False,True,成都铁路局,四川省达州市通川区朝阳西路路94号
True,大关,False,False,True,成都铁路局,云南省昭通市大关县天星镇
True,淮安站（既有）,True,True,True,上海铁路局,江苏省淮安市淮阴区珠江路18号
True,沭阳站（既有）,True,True,True,上海铁路局,江苏省沭阳县北京南路南首
True,泗洪站（既有）,False,False,True,上海铁路局,江苏省宿迁市泗洪县梅花镇郭咀村
True,洋河站（既有）,True,True,True,上海铁路局,江苏省宿迁市洋河新区
True,泗阳站（既有）,False,False,True,上海铁路局,江苏省宿迁市泗阳县众兴镇
True,芜湖站（既有）,True,True,True,上海铁路局,安徽省芜湖市镜湖区文化路18号
True,宣城站（既有）,True,True,True,上海铁路局,安徽省宣城市叠嶂东路104号
True,白水镇,False,False,False,昆明铁路局,云南省曲靖市沾益县白水镇火车站
True,班猫箐,False,False,False,昆明铁路局,云南省昆明市宜良县班猫箐火车站
